fold,sample,protein,spearman,pearson,namesake_spearman,n_spots
holdout_breast_cancer,D1TNSL,KRT5,0.8527065548931896,0.7156442403793335,0.8032783560652919,2941
holdout_breast_cancer,D1TNSL,MS4A1,0.499867599240417,0.510979950428009,0.5044422568868578,2941
holdout_breast_cancer,D1TNSL,PAX5,0.6891140552604691,0.5003727674484253,0.631860230086408,2941
holdout_breast_cancer,D1TNSL,PCNA,0.3673828551079899,0.5006541609764099,,2941
holdout_breast_cancer,D1TNSL,PDCD1,0.4826417123867442,0.4849308133125305,,2941
holdout_breast_cancer,D1TNSL,PECAM1,0.4944629818260375,0.476178377866745,0.44172578055212336,2941
holdout_breast_cancer,D1TNSL,PTPRC_1,-0.03701806103704671,-0.028403593227267265,0.035539350484669684,2941
holdout_breast_cancer,D1TNSL,PTPRC_2,0.5036695579317854,0.45150071382522583,0.19016428823736853,2941
holdout_breast_cancer,D1TNSL,SDC1,0.20449211281280977,0.16852617263793945,0.11317001476043657,2941
holdout_breast_cancer,D1TNSL,VIM,0.5908750767647216,0.565055251121521,,2941
