gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
C1QC,-3.808977940928595,-3.635241745630774,0.0062334789795545215,0.5356541823112647,True,1.4862625041748867,5.295240445103482
LRIG1,4.408317309341051,3.621504366172028,0.006361702433755834,0.5435841107803573,True,5.824963033662183,1.4166457243211321
FREM1,3.71970871196203,3.6018137886559827,0.006550392135320583,0.5544603129530147,True,4.921452121217871,1.2017434092558408
AL133523.1,-3.0731337510079553,-3.5984176141916193,0.006583532254922223,0.5544603129530147,True,0.5644668919938024,3.6376006430017576
TSPAN17,-4.0598135075074335,-3.5946896774673402,0.006620114395380205,0.5544603129530147,True,0.9167624266907287,4.976575934198162
AL513314.2,-3.6660414618291046,-3.593114807893739,0.006635633208443246,0.5544603129530147,True,1.3681971336490164,5.034238595478121
STK25,4.539370417396197,3.578398231921518,0.0067825275595968,0.5636205868755055,True,6.159425388001307,1.6200549706051108
FAM32A,3.5717032695286175,3.5625858033423703,0.006944205908047692,0.5739025691437885,True,4.579016709153133,1.0073134396245156
MXRA5,3.7018698183819856,3.547533538171208,0.007101906021484308,0.5813957877729543,True,3.7018698183819856,0.0
AC074117.1,-2.8806693267257737,-3.546604995133662,0.0071117575203647546,0.5813957877729543,True,3.8427761339680355,6.723445460693809
ERMAP,3.755750793255899,3.541891291751661,0.007161991682584824,0.5822067674589435,True,4.839786433347237,1.084035640091338
CDKN2D,-3.7017022190058224,-3.535670843951013,0.007228858602695379,0.5822067674589435,True,0.8106043167177842,4.5123065357236065
COPE,3.6556598341033655,3.5349024439156924,0.007237164260928417,0.5822067674589435,True,6.018249777686538,2.3625899435831728
CSNK1G2,3.8784881365527464,3.5253212424685216,0.0073415795555789145,0.5863916277477699,True,6.386650097015584,2.508161960462838
SFT2D2,-3.783214091647685,-3.523035050972334,0.007366728991806155,0.5863916277477699,True,2.5353521300338935,6.3185662216815786
PYM1,3.915343092111298,3.516604963301236,0.0074379533420022344,0.5889612897614753,True,5.24315080437752,1.327807712266222
RRAGC,3.852453797665369,3.509734135530504,0.007514864888752705,0.5909788442696986,True,5.086854958434225,1.2344011607688563
TMEM218,3.6547433270148826,3.507364586132623,0.007541584034914826,0.5909788442696986,True,4.771252150400642,1.116508823385759
JMJD6,3.8469752543170515,3.4838674159678904,0.007812038255924295,0.6090168380546342,True,4.963484077702811,1.116508823385759
FOXJ2,4.189832202148864,3.4671550397207325,0.00801062230188239,0.6212956497111245,True,5.490406214512525,1.3005740123636613
LRRC23,3.6298987472330513,3.4610256914920163,0.008084783747705968,0.6238483132668625,True,4.87167425849907,1.2417755112660183
AC007566.1,4.087762718127254,3.4546549476995345,0.008162634450948544,0.6246460629161324,True,5.5537877283011685,1.4660250101739145
HSPBAP1,3.9811736928465544,3.4534274256394277,0.008177725499695466,0.6246460629161324,True,5.196175945512015,1.21500225266546
CHTF18,3.6372814374580136,3.4365392246712356,0.008388362415158324,0.6331307785190367,True,4.876174786788685,1.2388933493306709
TCEA2,3.8004922854739327,3.434485988538002,0.00841435875654741,0.6331307785190367,True,6.155080366985885,2.3545880815119524
LEP,3.863955530102145,3.434483253150265,0.00841439344633208,0.6331307785190367,True,5.205949712372199,1.3419941822700538
ADI1,3.4317572671734977,3.4170581864764853,0.008638465552081104,0.6419275720491693,True,4.50116062013347,1.069403352959973
AC025178.1,3.3400371368381405,3.4110072842816286,0.00871773927237107,0.6419275720491693,True,4.429801844463354,1.089764707625213
SHMT2,-4.13256752849551,-3.4077446075221327,0.008760801852623125,0.6419275720491693,True,1.067597814009639,5.200165342505149
RWDD1,3.960640249782813,3.406909693951974,0.00877185747308752,0.6419275720491693,True,5.379292065543746,1.418651815760933
COL26A1,-3.729383612436755,-3.401112639737657,0.00884902644895161,0.6419275720491693,True,0.8477934371965902,4.577177049633345
MAP3K7CL,4.117175149637255,3.3975419659430663,0.008896914038614655,0.6419275720491693,True,5.3589506609032735,1.2417755112660183
ALKBH3,3.8143023301840024,3.396573539632267,0.008909948954974132,0.6419275720491693,True,5.1585598250139855,1.344257494829983
