gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
AC002470.1,2.205486665353189,4.142726260560138,0.004064387261091955,0.9999235661907606,True,2.3215561148928976,0.11606944953970853
LINC02465,-2.00067399395039,-4.131585117459129,0.004122716059740914,0.9999235661907606,True,0.517269769933463,2.517943763883853
GLIPR1L2,3.23767695760115,4.122575869406211,0.004170551821885075,0.9999235661907606,True,4.011477745613972,0.7738007880128218
PJA1,2.231065192672777,4.112657238813987,0.004223917703203689,0.9999235661907606,True,2.795792677083872,0.5647274844110953
AC125611.3,-2.7752448769773785,-4.072611981322346,0.0044470778848087755,0.9999235661907606,True,0.7364176800024225,3.511662556979801
TMEM218,1.5098142828164032,4.056099253782808,0.004542815005908085,0.9999235661907606,True,4.319638362106966,2.809824079290563
C4orf19,-1.4910922734611436,-4.045061821864361,0.00460805921005229,0.9999235661907606,True,4.98011661560805,6.471208889069193
AL031731.1,-2.8068678273185204,-4.039489371527095,0.004641386290242327,0.9999235661907606,True,0.2773851788900316,3.084253006208552
FAM189A2,-2.439620638707103,-4.019384822853192,0.004763825860552682,0.9999235661907606,True,0.48943518497264593,2.929055823679749
AC073359.2,-2.1115258313787484,-4.0106709147048285,0.004817983940476966,0.9999235661907606,True,0.09337732383028795,2.204903155209036
AC007773.1,2.8103669927826163,3.981954833536472,0.005001256791990564,0.9999235661907606,True,3.4896774704390774,0.6793104776564611
LSM5,1.4636640034402166,3.9428504978175942,0.005263137221748557,0.9999235661907606,True,4.6046102189154094,3.140946215475193
CCDC60,2.3693315036977727,3.8940308604700533,0.00561121106431176,0.9999235661907606,True,2.8018062526347176,0.43247474893694476
AC123912.4,-2.2940495258736946,-3.88909860883381,0.005647744554267411,0.9999235661907606,True,1.397645632719268,3.6916951585929625
TMEM14C,3.1324401519831166,3.8829760043044113,0.0056934548904281545,0.9999235661907606,True,4.83068876931672,1.6982486173336033
SLC35A2,2.304504344605321,3.882105893269889,0.005699983535724092,0.9999235661907606,True,3.156415387410373,0.8519110428050523
TRIM50,-2.4525861886427354,-3.844993139305418,0.005986159941260624,0.9999235661907606,True,0.3773359290151858,2.829922117657921
PDE6G,-2.0507877986888783,-3.8429019733669416,0.006002742579710473,0.9999235661907606,True,0.0,2.0507877986888783
PSG4,2.8803732179610018,3.8361771224021566,0.0060564084061995906,0.9999235661907606,True,4.563002104193771,1.6826288862327694
AC091544.5,-2.5182208042999683,-3.7901556747689367,0.0064379344586620625,0.9999235661907606,True,0.14471087126180004,2.6629316755617682
TRIM71,-2.659659335305743,-3.789102704688491,0.0064469631297920235,0.9999235661907606,True,0.6478832055835283,3.3075425408892714
SLU7,2.0956137281926464,3.7724657738120246,0.006591452038677295,0.9999235661907606,True,5.021750279867781,2.926136551675135
PDCD1,-2.0062872906243063,-3.759440309801987,0.006707024252103063,0.9999235661907606,True,0.2758089490164016,2.282096239640708
ZNF408,-2.823277676156889,-3.734406040457405,0.006935356853113506,0.9999235661907606,True,1.0828903866454729,3.906168062802362
LINC01695,1.4020641694488454,3.726090657191552,0.00701305021681521,0.9999235661907606,True,7.471887114505492,6.0698229450566465
PTGFRN,2.8903490384865043,3.700955795628896,0.0072536739770674985,0.9999235661907606,True,4.326736747187132,1.4363877087006276
KLHL32,-2.3906645209723414,-3.6826418453622853,0.007434616969121593,0.9999235661907606,True,0.626721473312467,3.0173859942848082
PRDM14,-2.019803020749689,-3.6771283695975185,0.007490041476356479,0.9999235661907606,True,0.13390220905298433,2.1537052298026733
RBBP9,2.387772721629146,3.663763398500677,0.007626255210415694,0.9999235661907606,True,3.1847276852342343,0.796954963605088
AC020637.1,1.6460094289372078,3.658539901307966,0.007680217630828786,0.9999235661907606,True,6.236552631812205,4.590543202874997
SAXO2,2.6212685336708166,3.6521912848181066,0.007746359210980095,0.9999235661907606,True,4.365461297866223,1.7441927641954063
HNF4G,-2.6261632597673583,-3.646714101147305,0.007803916374412907,0.9999235661907606,True,0.0,2.6261632597673583
LINC02346,-2.7097818698668212,-3.642982132937095,0.00784339831996702,0.9999235661907606,True,0.0,2.7097818698668212
DTHD1,-1.8556110056246757,-3.6416144288353776,0.007857921752466924,0.9999235661907606,True,0.33100800523317875,2.1866190108578545
AC010883.1,2.4675978363226103,3.6385686689599357,0.007890368619889638,0.9999235661907606,True,2.7483950086393962,0.2807971723167861
NR1I2,-2.967137165851916,-3.628290449913495,0.008000935743317708,0.9999235661907606,True,0.1117832389480934,3.078920404800009
LILRB4,2.859596581671579,3.625186547444838,0.00803465361301844,0.9999235661907606,True,3.03822525712259,0.17862867545101094
AC024084.1,2.0890479589184405,3.607729309192483,0.00822717135623971,0.9999235661907606,True,2.587588162481403,0.49854020356296286
SCN9A,-2.394333014220337,-3.6025168443548337,0.00828561457314976,0.9999235661907606,True,0.2749303547024927,2.6692633689228296
KATNAL2,1.5426501059611741,3.5991482512900066,0.008323622015195785,0.9999235661907606,True,5.913890956229606,4.371240850268432
RAPGEF4,-1.7027875269031156,-3.5679309841385636,0.008684920525549937,0.9999235661907606,True,3.6305431603219693,5.333330687225085
GPR171,-1.882062932365884,-3.558852883360829,0.008793133172475421,0.9999235661907606,True,0.5646680262207981,2.446730958586682
GLRA2,2.7619785382887336,3.540012863258294,0.009022372529884966,0.9999235661907606,True,4.578772973144421,1.8167944348556875
MFAP5,4.157360737905112,3.517440158639126,0.009305536144036999,0.9999235661907606,True,5.298101031740108,1.1407402938349966
EPYC,-1.7531209545178807,-3.5081929018867446,0.009424286841056735,0.9999235661907606,True,6.451522016236012,8.204642970753893
EREG,-3.169212209007517,-3.498175903483442,0.009554764052847558,0.9999235661907606,True,0.6386576796374204,3.8078698886449374
EXTL3,1.3650211712615956,3.494336212672982,0.009605292139382512,0.9999235661907606,True,5.728652076955034,4.363630905693438
TCN2,1.9610040841656615,3.493369118788223,0.009618063773425884,0.9999235661907606,True,1.9610040841656615,0.0
NAB1,1.5344065614093605,3.4906026141391258,0.009654699707840698,0.9999235661907606,True,5.0075090929452575,3.473102531535897
AF165147.1,1.2675000829135703,3.487146799732377,0.009700674839396834,0.9999235661907606,True,9.04190585655313,7.77440577363956
AC090531.1,2.439606480232773,3.47186556243611,0.009906811435636348,0.9999235661907606,True,3.140408232394408,0.7008017521616349
SLAMF1,-2.439631027950739,-3.469451461042626,0.00993980481594998,0.9999235661907606,True,0.47234274544541444,2.9119737733961535
SLC17A8,-2.676395383269575,-3.4454637335682685,0.010274132082599634,0.9999235661907606,True,0.0,2.676395383269575
TXNDC8,2.3488746588655243,3.4416203265372456,0.010328812472434435,0.9999235661907606,True,3.4940345846614242,1.1451599257958998
AC096570.1,2.289916184177785,3.4335623551004146,0.010444470429484447,0.9999235661907606,True,2.7757107478155665,0.4857945636377816
MRLN,-2.0230437567783364,-3.430200843957559,0.010493129176549912,0.9999235661907606,True,0.0,2.0230437567783364
